Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61536,0.51912,0.82696,0.66564,0.76318,0.403,0.597
2,0.50456,0.46739,0.85971,0.72648,0.76904,0.403,0.597
3,0.47850,0.60023,0.85334,0.71194,0.80322,0.403,0.597
4,0.47308,0.45955,0.86392,0.73298,0.78711,0.403,0.597
5,0.45886,0.45398,0.86657,0.74799,0.79785,0.403,0.597
6,0.44247,0.43913,0.87814,0.76246,0.81714,0.403,0.597
7,0.42031,0.45220,0.88106,0.76428,0.75293,0.403,0.597
8,0.40951,0.42752,0.89169,0.78255,0.78296,0.403,0.597
9,0.37688,0.43948,0.88239,0.75938,0.78223,0.403,0.597
10,0.37190,0.40884,0.89612,0.78778,0.82471,0.403,0.597
11,0.48262,0.44667,0.88330,0.76595,0.82227,0.408,0.592
12,0.61264,0.40174,0.90145,0.79896,0.82764,0.413,0.587
13,0.70463,0.43072,0.89090,0.78076,0.80200,0.413,0.587
14,0.82899,0.40696,0.90650,0.81204,0.83984,0.414,0.586
15,0.90592,0.53933,0.89211,0.77870,0.84570,0.415,0.585
16,1.04492,0.41857,0.90876,0.81146,0.83496,0.420,0.580
17,1.09111,0.50362,0.89714,0.78823,0.78101,0.423,0.577
18,1.22344,0.47798,0.90783,0.81911,0.84619,0.424,0.576
19,1.26105,0.54017,0.89507,0.79468,0.83789,0.425,0.575
20,1.39454,0.49491,0.90703,0.81621,0.84033,0.427,0.573
21,1.29567,0.61368,0.89757,0.79511,0.83521,0.431,0.569
22,1.29392,0.61175,0.90088,0.80579,0.85449,0.436,0.564
23,1.20963,0.69069,0.88880,0.78765,0.83862,0.437,0.563
24,1.20818,0.64459,0.90293,0.80791,0.84692,0.439,0.561
25,1.13199,0.71363,0.89973,0.80033,0.84375,0.440,0.560
26,1.12508,0.69379,0.90560,0.81703,0.84692,0.441,0.559
27,1.06144,0.79927,0.90437,0.81535,0.84961,0.443,0.557
28,1.05361,0.78028,0.90076,0.80833,0.84351,0.443,0.557
29,1.00431,0.84402,0.90440,0.81607,0.84399,0.443,0.557
30,1.01564,0.76140,0.89808,0.80206,0.83496,0.443,0.557
31,0.95797,0.98225,0.89371,0.79254,0.84375,0.444,0.556
32,0.96044,0.77666,0.90289,0.80852,0.84424,0.446,0.554
33,0.89711,0.91291,0.89250,0.79645,0.84033,0.446,0.554
34,0.88662,0.84522,0.90012,0.80348,0.84399,0.446,0.554
35,0.83774,0.89279,0.90045,0.80369,0.83838,0.446,0.554
36,0.82304,0.93120,0.90198,0.80963,0.78760,0.450,0.550
37,0.78634,0.91230,0.89520,0.79564,0.81982,0.451,0.549
38,0.80773,0.77847,0.90580,0.81300,0.84058,0.452,0.548
39,0.74762,0.85358,0.89008,0.78755,0.82422,0.452,0.548
40,0.80922,0.71308,0.90168,0.81160,0.83740,0.452,0.548
41,0.71129,0.85508,0.89457,0.80183,0.83057,0.453,0.547
42,0.68923,0.83156,0.90349,0.81690,0.84668,0.456,0.544
43,0.65326,0.88644,0.90488,0.81892,0.84668,0.456,0.544
44,0.63412,0.92688,0.90170,0.81181,0.84546,0.456,0.544
45,0.61672,0.89176,0.90086,0.81201,0.83594,0.456,0.544
46,0.62244,0.88129,0.90309,0.80940,0.83667,0.456,0.544
47,0.58599,0.97339,0.90306,0.80760,0.83984,0.456,0.544
48,0.59424,0.87723,0.90262,0.80840,0.83545,0.457,0.543
49,0.54724,0.97942,0.89631,0.80300,0.83643,0.458,0.542
50,0.55383,0.89828,0.90622,0.81507,0.84351,0.460,0.540
51,0.52060,0.93883,0.89881,0.79877,0.82593,0.462,0.538
52,0.51048,0.91557,0.90576,0.81436,0.84180,0.464,0.536
53,0.48208,0.97689,0.90062,0.80630,0.83276,0.465,0.535
54,0.47127,0.94677,0.90615,0.81273,0.84668,0.466,0.534
55,0.45102,1.00067,0.90619,0.81557,0.84302,0.467,0.533
56,0.43946,1.02075,0.90523,0.80872,0.84375,0.469,0.531
